,wine,wine_id,appellation,color,wine_type,regions,country,vintage,is_primeurs,score,confidence_index,journalist_count,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober
289,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,2011,False,93.36,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
290,"Truchard Vineyards, Roussanne, White, Carneros",136972,Carneros,White,dry,California,Usa,2012,False,88.23,B,3,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
291,"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,2012,False,89.84,B,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
292,"Kongsgaard, Albarino, White, Napa Valley",91583,Napa Valley,White,dry,California,Usa,2012,False,90.85,B,4,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
293,"Kongsgaard, Viorous Viognier - Roussanne, White, Napa Valley",91592,Napa Valley,White,dry,California,Usa,2012,False,90.44,C+,4,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
294,"Marimar Estate, 'Dobles Lias' Chardonnay, White, Russian River Valley",101911,Russian River Valley,White,dry,California,Usa,2010,False,90.06,B+,3,0.16090909090909086,60,0.09300925925925914,64,0.10587591240875924,64,0.07664921465968581,68,0.0,81,0.0,82,0.0,80,0.0,84,0.2454545454545453,73
295,"Ramey Wine Cellars, Hudson Vineyard Chardonnay, White, Carneros",118764,Carneros,White,dry,California,Usa,2011,False,89.94,A,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
296,"Beringer Vineyards, Chardonnay, White, Napa Valley",10992,Napa Valley,White,dry,California,Usa,2012,False,87.82,A+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
297,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,2012,False,87.1,A,3,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
298,"Joseph Phelps Vineyards, Freestone Pastorale Vineyard Chardonnay, White, Sonoma Coast",89571,Sonoma Coast,White,dry,California,Usa,2011,False,91.73,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
299,"Grgich Hills Estate, 'Essence' Sauvignon Blanc, White, Napa Valley",80577,Napa Valley,White,dry,California,Usa,2012,False,91.43,C+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
300,"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,2012,False,88.44,B,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
301,"Grgich Hills Estate, Grown Chardonnay, White, Napa Valley",80581,Napa Valley,White,dry,California,Usa,2011,False,88.0,A,3,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
302,"Kistler Vineyards, Hyde Vineyard Chardonnay, White, Carneros",91299,Carneros,White,dry,California,Usa,2011,False,95.37,B+,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
303,"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,2011,False,93.17,B,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
304,"Dumol, Clare Chardonnay, White, Carneros",68164,Carneros,White,dry,California,Usa,2011,False,92.92,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
305,"Peter Michael Winery, Ma Belle-Fille Chardonnay, White, Knights Valley",114830,Knights Valley,White,dry,California,Usa,2011,False,92.92,B+,3,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
306,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2011,False,92.16,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
307,"Martinelli, Zio Tony Ranch Chardonnay, White, Russian River Valley",102677,Russian River Valley,White,dry,California,Usa,2011,False,92.12,A,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
308,"Martinelli, Lolita Ranch Chardonnay, White, Russian River Valley",102656,Russian River Valley,White,dry,California,Usa,2011,False,91.47,B+,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
309,"Larkmead Vineyards, Lillie Sauvignon Blanc, White, Napa Valley",94122,Napa Valley,White,dry,California,Usa,2012,False,90.57,A+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
310,"Martinelli, Jackass Hill Muscat Alexandria, White, Russian River Valley",102653,Russian River Valley,White,dry,California,Usa,2011,False,90.32,C+,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
311,"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,Napa Valley,White,dry,California,Usa,2012,False,88.52,B+,4,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
312,"Cliff Lede Vineyards, Sauvignon Blanc, White, Napa Valley",43386,Napa Valley,White,dry,California,Usa,2012,False,87.85,A+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
313,"Crossbarn By Paul Hobbs, Chardonnay, White, Sonoma Coast",47377,Sonoma Coast,White,dry,California,Usa,2012,False,87.37,B+,3,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
314,"The Prisoner Wine Co., Blindfold White Blend, White, California",134198,California,White,dry,California,Usa,2012,False,90.12,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
315,"Stag'S Leap Wine Cellars, Karia Chardonnay, White, Napa Valley",129796,Napa Valley,White,dry,California,Usa,2011,False,87.31,B,4,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
316,"Marimar Estate, 'La Masia' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101912,Russian River Valley,White,dry,California,Usa,2010,False,89.45,A+,4,0.16090909090909086,60,0.09300925925925914,64,0.10587591240875924,64,0.07664921465968581,68,0.0,81,0.0,82,0.0,80,0.0,84,0.2454545454545453,73
317,"Paul Hobbs, Ross Station Estatechardonnay, White, Russian River Valley",113427,Russian River Valley,White,dry,California,Usa,2011,False,92.15,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
318,"Ridge Vineyards, Monte Bello Chardonnay, White, Santa Cruz Mountains",120785,Santa Cruz Mountains,White,dry,California,Usa,2010,False,91.86,B,6,0.2383333333333333,53,0.1103703703703702,53,0.2256569343065691,54,0.03848167539267016,57,0.0,62,0.0006451612903225806,61,0.0009677419354838713,62,0.0003333333333333333,65,0.1951704545454545,60
319,"Paul Hobbs, Ulises Valdez Vineyard Chardonnay, White, Russian River Valley",113430,Russian River Valley,White,dry,California,Usa,2011,False,91.61,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
320,"Evening Land, Gold Label Seven Springs Vineyard La Source Chardonnay, White, Eola-Amity Hills",71165,Eola-Amity Hills,White,dry,Oregon,Usa,2011,False,93.27,B,4,0.3600000000000003,40,0.5062337662337675,47,0.1928205128205127,47,0.12529411764705875,53,0.06333333333333327,60,0.06888888888888889,65,0.0,69,0.0,66,0.376290322580645,54
321,"Paul Hobbs, Ellen Lane Estate Vineyard Chardonnay, White, Russian River Valley",113418,Russian River Valley,White,dry,California,Usa,2011,False,92.05,B,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
322,"Paul Hobbs, Ritchie Vineyard Chardonnay, White, Russian River Valley",113426,Russian River Valley,White,dry,California,Usa,2011,False,92.04,B+,4,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
323,"Evening Land, Gold Label Seven Springs Vineyard Chardonnay, White, Eola-Amity Hills",71164,Eola-Amity Hills,White,dry,Oregon,Usa,2011,False,91.51,B,4,0.3600000000000003,40,0.5062337662337675,47,0.1928205128205127,47,0.12529411764705875,53,0.06333333333333327,60,0.06888888888888889,65,0.0,69,0.0,66,0.376290322580645,54
324,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,2011,False,91.46,C+,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
325,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2011,False,91.19,B,4,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
326,"Joseph Phelps Vineyards, Freestone Chardonnay, White, Sonoma Coast",89569,Sonoma Coast,White,dry,California,Usa,2011,False,91.11,B,5,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
327,"Alpha Omega, Reserve Chardonnay, White, Napa Valley",3229,Napa Valley,White,dry,California,Usa,2010,False,89.58,C,3,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
328,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,2011,False,88.67,C+,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
329,"Matanzas Creek, Helena Bench Sauvignon Blanc, White, Knights Valley",103399,Knights Valley,White,dry,California,Usa,2012,False,87.94,C+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
330,"Joseph Phelps Vineyards, Eisrebe Late Harvest Scheurebe, White, St Helena",89565,St Helena,White,dry,California,Usa,2012,False,89.92,B,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
331,"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,2010,False,96.1,A,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
332,"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,2010,False,95.59,A+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
333,"Morlet Family Vineyards, Coup De Coeur Chardonnay, White, Sonoma County",107393,Sonoma County,White,dry,California,Usa,2010,False,94.07,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
334,"Morlet Family Vineyards, Coup De Coeur Chardonnay, White, Sonoma County",107393,Sonoma County,White,dry,California,Usa,2011,False,93.58,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
335,"Morlet Family Vineyards, La Proportion Doree, White, Sonoma County",107396,Sonoma County,White,dry,California,Usa,2011,False,92.98,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
336,"Peter Michael Winery, Ma Belle-Fille Chardonnay, White, Knights Valley",114830,Knights Valley,White,dry,California,Usa,2010,False,92.96,B+,5,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
337,"Morlet Family Vineyards, Ma Princesse Chardonnay, White, Russian River Valley",107398,Russian River Valley,White,dry,California,Usa,2011,False,92.95,C+,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
338,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,2010,False,92.82,A+,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
339,"Morlet Family Vineyards, Ma Douce Chardonnay, White, Sonoma Coast",107397,Sonoma Coast,White,dry,California,Usa,2011,False,92.53,B,3,0.6183673469387762,60,0.5625974025974003,59,0.07999999999999992,66,0.2208823529411764,68,0.4099999999999995,76,0.0,82,0.0,81,0.0,84,0.351612903225806,75
340,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2010,False,92.04,B+,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
341,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2010,False,91.85,A,5,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
342,"Ferrari-Carano, Fume Blanc, White, Sonoma County",73121,Sonoma County,White,dry,California,Usa,2012,False,87.24,A,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
343,"Forman Vineyard, Chardonnay, White, Napa Valley",75323,Napa Valley,White,dry,California,Usa,2011,False,90.48,B,3,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
344,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,2010,False,92.05,B+,3,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
345,"Marimar Estate, 'Acero' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101910,Russian River Valley,White,dry,California,Usa,2009,False,89.32,B,4,0.4253043478260867,58,0.11213114754098373,64,0.02339999999999999,69,0.08527777777777779,76,0.006923076923076922,79,0.0,85,0.0,85,0.009375,87,0.14795918367346944,73
346,"Marimar Estate, 'La Masia' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101912,Russian River Valley,White,dry,California,Usa,2009,False,89.13,B,3,0.4253043478260867,58,0.11213114754098373,64,0.02339999999999999,69,0.08527777777777779,76,0.006923076923076922,79,0.0,85,0.0,85,0.009375,87,0.14795918367346944,73
347,"Kongsgaard, The Judge Chardonnay, White, Napa Valley",91591,Napa Valley,White,dry,California,Usa,2005,False,99.0,B,3,0.14370370370370372,51,0.09724137931034482,55,0.052333333333333336,55,0.07645161290322583,60,0.03,63,0.0,67,0.0,65,0.0003333333333333333,62,0.021612903225806453,60
348,"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,2010,False,95.14,C+,3,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
349,"Kongsgaard, The Judge Chardonnay, White, Napa Valley",91591,Napa Valley,White,dry,California,Usa,2006,False,94.24,B,3,0.1325,49,0.2712903225806452,47,0.19166666666666668,54,0.038387096774193545,60,0.0036666666666666666,66,0.0,68,0.0,63,0.0,63,0.02129032258064516,59
350,"Ridge Vineyards Estate, Chardonnay, White, Santa Cruz Mountains",120758,Santa Cruz Mountains,White,dry,California,Usa,2011,False,91.78,B+,3,0.7591836734693879,49,0.6941558441558471,54,0.1438461538461538,56,0.24382352941176524,57,0.4191666666666668,60,0.002222222222222222,63,0.009032258064516132,62,0.012500000000000004,63,0.7341935483870972,62
351,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,2011,False,91.2,B,5,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
352,"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,2012,False,86.68,B,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
353,"Silverado Vineyards, Miller Ranch Sauvignon Blanc, White, Napa Valley",127648,Napa Valley,White,dry,California,Usa,2012,False,86.0,A+,3,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
354,"Grgich Hills Estate, Grown Chardonnay, White, Napa Valley",80581,Napa Valley,White,dry,California,Usa,2010,False,89.14,B,4,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
355,"Peter Michael Winery, Coeur A Coeur White Blend, White, Knights Valley",114822,Knights Valley,White,dry,California,Usa,2010,False,90.92,B,3,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
356,"Pine Ridge Vineyards, Chenin Blanc - Viognier, White, Napa Valley",116327,Napa Valley,White,dry,California,Usa,2010,False,87.33,B,3,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
357,"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,2011,False,88.04,B+,3,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
358,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,2010,False,95.41,B,3,0.16090909090909086,60,0.09300925925925914,64,0.10587591240875924,64,0.07664921465968581,68,0.0,81,0.0,82,0.0,80,0.0,84,0.2454545454545453,73
359,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,2011,False,90.64,A,3,0.5922448979591844,48,0.5345454545454522,50,0.08692307692307696,55,0.2649999999999984,57,0.4716666666666668,62,0.0,65,0.0,65,0.0,66,0.3266129032258058,62
